cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,patrol_boro,station_name,vic_age_group,vic_race,vic_sex
279178974,2023-12-17T00:00:00.000,23:00:00,2023-12-17T00:00:00.000,23:10:00,61.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),994122.0,158854.0,25-44,BLACK,F,,40.60269,-73.964449,"(40.60269, -73.964449)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
279172932,2023-12-14T00:00:00.000,06:20:00,2023-12-14T00:00:00.000,06:23:00,9.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),989165.0,202146.0,UNKNOWN,UNKNOWN,M,,40.721522,-73.982265,"(40.721522, -73.982265)",PATROL BORO MAN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
279191959,2023-12-18T00:00:00.000,01:45:00,2023-12-18T00:00:00.000,01:45:00,79.0,2023-12-18T00:00:00.000,365,ADMINISTRATIVE CODE,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),995127.0,193225.0,45-64,WHITE,M,,40.697028,-73.960773,"(40.697028, -73.960773)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
279165791,2023-12-12T00:00:00.000,17:30:00,2023-12-13T00:00:00.000,10:30:00,6.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),982113.0,207023.0,UNKNOWN,UNKNOWN,U,,40.734908,-74.007708,"(40.734908, -74.007708)",PATROL BORO MAN SOUTH,(null),65+,WHITE,F
279174567,2023-12-18T00:00:00.000,18:30:00,2023-12-18T00:00:00.000,18:33:00,40.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1007898.0,237708.0,25-44,BLACK,M,,40.81909751300967,-73.91456197855511,"(40.819097513009666, -73.91456197855511)",PATROL BORO BRONX,(null),45-64,BLACK,M
279247277,2023-12-18T00:00:00.000,07:00:00,2023-12-18T00:00:00.000,11:00:00,73.0,2023-12-18T00:00:00.000,364,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,817.0,TORTURE/INJURE ANIMAL CRUELTY,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1010862.0,178621.0,(null),(null),(null),,40.656911,-73.904087,"(40.656911, -73.904087)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
279176301,2023-12-18T00:00:00.000,21:13:00,,(null),49.0,2023-12-18T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020663.0,254811.0,<18,WHITE HISPANIC,F,,40.865999,-73.868349,"(40.865999, -73.868349)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
279156479,2023-12-17T00:00:00.000,18:00:00,2023-12-18T00:00:00.000,05:00:00,46.0,2023-12-18T00:00:00.000,107,BURGLARY,241.0,"BURGLARY,UNCLASSIFIED,DAY",COMPLETED,FELONY,BRONX,INSIDE,CONSTRUCTION SITE,N.Y. POLICE DEPT,0,(null),(null),(null),1010380.0,247908.0,UNKNOWN,UNKNOWN,U,,40.847089,-73.905554,"(40.847089, -73.905554)",PATROL BORO BRONX,(null),25-44,WHITE,M
279165826,2023-12-17T00:00:00.000,18:11:00,2023-12-17T00:00:00.000,18:30:00,63.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1005861.0,161533.0,UNKNOWN,BLACK,M,,40.610023,-73.922165,"(40.610023, -73.922165)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
279156818,2023-12-17T00:00:00.000,10:00:00,2023-12-17T00:00:00.000,10:05:00,110.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1022564.0,207129.0,(null),(null),(null),,40.735116,-73.861747,"(40.735116, -73.861747)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE,M
279156398,2023-12-18T00:00:00.000,00:40:00,2023-12-18T00:00:00.000,00:50:00,34.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,(null),N.Y. POLICE DEPT,0,(null),(null),(null),1004942.0,253128.0,UNKNOWN,BLACK HISPANIC,M,,40.861428,-73.925194,"(40.861428, -73.925194)",PATROL BORO MAN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
279169485,2023-12-18T00:00:00.000,18:30:00,2023-12-18T00:00:00.000,18:33:00,103.0,2023-12-18T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1043151.0,198462.0,45-64,BLACK,M,,40.711216,-73.787539,"(40.711216, -73.787539)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E
279169498,2023-12-18T00:00:00.000,04:28:00,2023-12-18T00:00:00.000,04:30:00,112.0,2023-12-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,(null),COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),1022205.0,204893.0,UNKNOWN,WHITE,M,,40.72898,-73.863055,"(40.72898, -73.863055)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279178487,2023-12-18T00:00:00.000,16:40:00,2023-12-18T00:00:00.000,23:45:00,113.0,2023-12-18T00:00:00.000,250,CANNABIS RELATED OFFENSES,579.0,"CANNABIS POSSESSION, 2&1",COMPLETED,FELONY,QUEENS,(null),AIRPORT TERMINAL,PORT AUTHORITY,3,(null),(null),(null),1046315.0,187088.0,25-44,BLACK HISPANIC,F,,40.6799807384666,-73.7762339071953,"(40.6799807384666, -73.7762339071953)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E
279174615,2023-12-18T00:00:00.000,00:40:00,2023-12-18T00:00:00.000,01:00:00,121.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),942922.0,161759.0,(null),(null),(null),,40.610572,-74.148845,"(40.610572, -74.148845)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE,M
279133396,2023-12-18T00:00:00.000,00:25:00,2023-12-18T00:00:00.000,00:35:00,115.0,2023-12-18T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),1014461.0,211408.0,25-44,BLACK,M,,40.746893,-73.890966,"(40.746893, -73.890966)",PATROL BORO QUEENS NORTH,(null),65+,ASIAN / PACIFIC ISLANDER,M
279165815,2023-12-18T00:00:00.000,16:00:00,2023-12-18T00:00:00.000,16:16:00,46.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1012119.0,252872.0,45-64,BLACK HISPANIC,M,,40.860707,-73.899247,"(40.860707, -73.899247)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,M
279191962,2023-12-18T00:00:00.000,14:10:00,2023-12-18T00:00:00.000,15:00:00,83.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004335.0,194531.0,25-44,UNKNOWN,M,,40.700598,-73.92756,"(40.700598, -73.92756)",PATROL BORO BKLYN NORTH,(null),25-44,UNKNOWN,M
279252405,2023-12-18T00:00:00.000,16:00:00,2023-12-18T00:00:00.000,16:23:00,49.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1020007.0,252679.0,25-44,BLACK HISPANIC,F,,40.86015,-73.870732,"(40.86015, -73.870732)",PATROL BORO BRONX,(null),45-64,BLACK,F
279134054,2023-12-15T00:00:00.000,00:00:00,2023-12-15T00:00:00.000,11:00:00,106.0,2023-12-18T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1032543.0,182276.0,UNKNOWN,UNKNOWN,U,,40.666853,-73.825918,"(40.666853, -73.825918)",PATROL BORO QUEENS SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,M
279169260,2023-12-18T00:00:00.000,17:50:00,2023-12-18T00:00:00.000,18:02:00,75.0,2023-12-18T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),411,1012448.0,182122.0,45-64,BLACK,M,,40.666515,-73.898355,"(40.666515, -73.898355)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
279197310,2023-12-18T00:00:00.000,19:38:00,2023-12-18T00:00:00.000,19:41:00,70.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,65+,WHITE HISPANIC,M,,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
279178468,2023-12-17T00:00:00.000,19:15:00,2023-12-17T00:00:00.000,19:20:00,75.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1015792.0,176133.0,UNKNOWN,WHITE HISPANIC,F,,40.650068,-73.886327,"(40.650068, -73.886327)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,F
279159545,2023-12-17T00:00:00.000,20:00:00,2023-12-17T00:00:00.000,20:30:00,94.0,2023-12-18T00:00:00.000,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),997282.0,204143.0,(null),(null),(null),,40.7270006940205,-73.9529831112437,"(40.7270006940205, -73.9529831112437)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,M
279217157,2023-12-16T00:00:00.000,20:24:00,2023-12-16T00:00:00.000,22:50:00,102.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1029593.0,196962.0,UNKNOWN,UNKNOWN,U,,40.707178,-73.836454,"(40.707178, -73.836454)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
279138853,2023-12-18T00:00:00.000,03:30:00,2023-12-18T00:00:00.000,04:30:00,106.0,2023-12-18T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1029753.0,178098.0,UNKNOWN,UNKNOWN,U,,40.6554,-73.836004,"(40.6554, -73.836004)",PATROL BORO QUEENS SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,F
279179032,2023-12-18T00:00:00.000,21:18:00,2023-12-18T00:00:00.000,21:24:00,121.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),937069.0,148925.0,(null),(null),(null),,40.575316,-74.169838,"(40.575316, -74.169838)",PATROL BORO STATEN ISLAND,(null),UNKNOWN,UNKNOWN,D
279176267,2023-12-17T00:00:00.000,13:00:00,2023-12-17T00:00:00.000,13:15:00,7.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),988060.0,199547.0,45-64,WHITE HISPANIC,M,,40.714387,-73.986255,"(40.714387, -73.986255)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
279233245,2023-12-16T00:00:00.000,13:30:00,2023-12-16T00:00:00.000,15:00:00,42.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,347.0,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011585.0,242653.0,UNKNOWN,UNKNOWN,U,,40.83266,-73.901219,"(40.83266, -73.901219)",PATROL BORO BRONX,(null),65+,BLACK,M
279156411,2023-11-01T00:00:00.000,12:00:00,2023-12-18T00:00:00.000,09:33:00,40.0,2023-12-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),818,1004695.0,234574.0,UNKNOWN,UNKNOWN,U,,40.810504,-73.926141,"(40.810504, -73.926141)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
279156559,2023-12-18T00:00:00.000,08:00:00,2023-12-18T00:00:00.000,08:30:00,61.0,2023-12-18T00:00:00.000,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BROOKLYN,REAR OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),994273.0,156755.0,(null),(null),(null),,40.596927,-73.963906,"(40.596927, -73.963906)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M
279178453,2023-12-18T00:00:00.000,16:34:00,2023-12-18T00:00:00.000,16:45:00,62.0,2023-12-18T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),979656.0,159355.0,UNKNOWN,UNKNOWN,U,,40.604069,-74.016542,"(40.604069, -74.016542)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M
279169491,2023-12-18T00:00:00.000,19:00:00,2023-12-18T00:00:00.000,19:27:00,109.0,2023-12-18T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,QUEENS,(null),HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,(null),(null),(null),1032522.0,224116.0,45-64,WHITE HISPANIC,M,,40.78169102074065,-73.82569564918961,"(40.78169102074065, -73.82569564918961)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E
279194630,2023-12-16T00:00:00.000,14:02:00,2023-12-18T00:00:00.000,06:00:00,50.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011411.0,256212.0,(null),(null),(null),,40.869876,-73.901791,"(40.869876, -73.901791)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
279221284,2023-12-18T00:00:00.000,19:15:00,2023-12-18T00:00:00.000,19:30:00,49.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1021166.0,246246.0,25-44,BLACK,M,,40.842489,-73.866577,"(40.842489, -73.866577)",PATROL BORO BRONX,(null),45-64,BLACK,M
279252430,2023-12-18T00:00:00.000,12:03:00,2023-12-18T00:00:00.000,12:18:00,110.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1016435.0,211486.0,UNKNOWN,WHITE HISPANIC,M,,40.7471,-73.883841,"(40.7471, -73.883841)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279185327,2023-12-18T00:00:00.000,21:00:00,2023-12-18T00:00:00.000,21:05:00,19.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998671.0,219930.0,UNKNOWN,BLACK,F,,40.770322,-73.947934,"(40.770322, -73.947934)",PATROL BORO MAN NORTH,(null),45-64,WHITE HISPANIC,F
279176607,2023-12-18T00:00:00.000,16:20:00,2023-12-18T00:00:00.000,16:25:00,44.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BRONX,INSIDE,(null),N.Y. POLICE DEPT,0,(null),(null),(null),1005018.0,238862.0,25-44,WHITE HISPANIC,M,,40.822273,-73.924961,"(40.822273, -73.924961)",PATROL BORO BRONX,(null),<18,BLACK HISPANIC,M
279156845,2023-12-17T00:00:00.000,17:00:00,2023-12-18T00:00:00.000,12:15:00,114.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1002331.0,212885.0,UNKNOWN,UNKNOWN,U,,40.75097816865437,-73.93474183460184,"(40.75097816865437, -73.93474183460184)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E
279142119,2023-12-18T00:00:00.000,03:15:00,2023-12-18T00:00:00.000,06:38:00,106.0,2023-12-18T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1030262.0,178195.0,UNKNOWN,UNKNOWN,M,,40.655662,-73.834167,"(40.655662, -73.834167)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE,M
279512856,2023-12-16T00:00:00.000,15:00:00,2023-12-18T00:00:00.000,10:30:00,67.0,2023-12-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),996413.0,177468.0,UNKNOWN,UNKNOWN,U,,40.653776953928826,-73.95616511449064,"(40.653776953928826, -73.95616511449064)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F
279142127,2023-12-18T00:00:00.000,02:30:00,2023-12-18T00:00:00.000,04:42:00,120.0,2023-12-18T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),959807.0,172353.0,25-44,BLACK HISPANIC,M,,40.639713,-74.088073,"(40.639713, -74.088073)",PATROL BORO STATEN ISLAND,(null),18-24,BLACK,F
279176805,2023-12-18T00:00:00.000,00:25:00,2023-12-18T00:00:00.000,00:30:00,44.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1009001.0,243804.0,UNKNOWN,BLACK,M,,40.835827,-73.910554,"(40.835827, -73.910554)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F
279176833,2023-12-18T00:00:00.000,17:00:00,2023-12-18T00:00:00.000,17:15:00,75.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1011721.0,183805.0,(null),(null),(null),,40.671137,-73.900968,"(40.671137, -73.900968)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
279169227,2023-12-18T00:00:00.000,11:45:00,2023-12-18T00:00:00.000,11:46:00,25.0,2023-12-18T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),645,1001768.0,234797.0,25-44,WHITE HISPANIC,M,,40.811123,-73.936714,"(40.811123, -73.936714)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,F
279499847,2023-12-17T00:00:00.000,17:00:00,2023-12-17T00:00:00.000,18:00:00,71.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),999118.0,180004.0,UNKNOWN,UNKNOWN,U,,40.660734,-73.946408,"(40.660734, -73.946408)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F
279199798,2023-12-18T00:00:00.000,20:56:00,2023-12-18T00:00:00.000,21:20:00,52.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1019389.0,259022.0,UNKNOWN,BLACK HISPANIC,F,,40.877561,-73.872933,"(40.877561, -73.872933)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,M
279332908,2023-12-18T00:00:00.000,19:35:00,2023-12-18T00:00:00.000,19:40:00,114.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,(null),(null),(null),1005115.0,219245.0,UNKNOWN,WHITE HISPANIC,M,,40.76843,-73.924674,"(40.76843, -73.924674)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE HISPANIC,F
279176333,2023-12-18T00:00:00.000,15:10:00,2023-12-18T00:00:00.000,15:20:00,112.0,2023-12-18T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1027648.0,202071.0,UNKNOWN,BLACK,U,,40.721211,-73.843435,"(40.721211, -73.843435)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279169257,2023-10-17T00:00:00.000,00:01:00,2023-12-05T00:00:00.000,15:00:00,73.0,2023-12-18T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1005724.0,182956.0,(null),(null),(null),,40.668825,-73.922588,"(40.668825, -73.922588)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,M
279172962,2023-08-15T00:00:00.000,15:00:00,2023-10-30T00:00:00.000,16:00:00,75.0,2023-12-18T00:00:00.000,115,PROSTITUTION & RELATED OFFENSES,586.0,SEX TRAFFICKING,COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1011981.0,185869.0,(null),(null),(null),,40.67680075151752,-73.90002424733431,"(40.67680075151752, -73.90002424733431)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
279178437,2023-12-18T00:00:00.000,19:00:00,2023-12-18T00:00:00.000,19:13:00,46.0,2023-12-18T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008855.0,250061.0,25-44,BLACK,M,,40.853003,-73.911056,"(40.853003, -73.911056)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
